id,objet,montant,codecpv,procedure,offres_recues,acheteur_id,acheteur_nom,titulaire_siret,titulaire_nom,titulaire_activite,titulaire_effectifs,titulaire_commune,date,score_sous_enchere,raisons_score,economie_estimee_basse,economie_estimee_haute
2023-01400,Prestations de transports urbains et routiers pour les besoins de la commune d'Etaples-sur-mer et du CCAS de la ville d'Etaples-sur-mer,140000.0,60100000-9,Procédure adaptée,,21620318200011,,61632035400064,,,,,2023-12-15,55,Montant accessible (+5),14000,35000
20232023099700,LOT1 Réalisation diagnostics phytosanitaires et tenues biomécaniques arbres le long des routes départementales et sur leurs dépendances,140000.0,77231500-3,Appel d'offres ouvert,,22830001800113,,91772703400014,,,,,2023-12-15,55,Montant accessible (+5),14000,35000
202398624000,"FOURNITURE DE PRESTATIONS DE CONTROLE, D'ENTRETIEN ET DE REPARATION POUR LES CLIMATISATIONS DES AUTOCARS ET DES VEHICULES LEGERS EQUIPES DE LA RTA: Lo",140000.0,50113000-0,Procédure adaptée,,78018581500013,,84781760800015,,,,,2023-12-15,55,Montant accessible (+5),14000,35000
202315620060000,Déneigement en situation exceptionnelle par chargeur avec godet (pelle) - Arrondissement de Cambrai LOT 6,140000.0,90630000-2,Appel d'offres ouvert,,22590001801244,,39056913500036,,,,,2023-12-14,55,Montant accessible (+5),14000,35000
202315620070000,AC de Services de salage ou déneigement en situation exceptionnelle LOT 7,140000.0,90630000-2,Appel d'offres ouvert,,22590001801244,,33835695900027,,,,,2023-12-14,55,Montant accessible (+5),14000,35000
202315620050000,Déneigement en situation exceptionnelle par chargeur avec godet- Arrondissement Avesnes - LOT 5,140000.0,90630000-2,Appel d'offres ouvert,,22590001801244,,39056913500036,,,,,2023-12-14,55,Montant accessible (+5),14000,35000
2023-23-08600,LOT 2 - CHARPENTE BOIS - MOB - BARDAGE - COUVERTURE,140000.0,45210000-2,Procédure adaptée,,20002377800018,,39280758200029,,,,,2023-12-14,55,Montant accessible (+5),14000,35000
202315620080001,AC de Services de salage ou déneigement en situation exceptionnelle lot 8,140000.0,90630000-2,Appel d'offres ouvert,,22590001801244,,39056913500036,,,,,2023-12-14,55,Montant accessible (+5),14000,35000
2023143000,FOURNITURE DE TERREAU ET ENGRAIS - Lot 2 : Engrais,140000.0,14310000-7,Procédure adaptée,,21400046500010,,31512831400012,,,,,2023-12-12,55,Montant accessible (+5),14000,35000
2023143001,FOURNITURE DE TERREAU ET ENGRAIS - Lot 2 : Engrais,140000.0,14310000-7,Procédure adaptée,,21400046500010,,31512831400012,,,,,2023-12-12,55,Montant accessible (+5),14000,35000
20232023170000,MAINTENANCE ABRIBUS ET POTEAUX D'ARRÊT,140000.0,50000000-5,Appel d'offres ouvert,,24350078200095,,40856868100063,,,,,2023-12-11,55,Montant accessible (+5),14000,35000
20232023S0003300,Contrôle de fonctionnement des dispositifs de métrologie et d'autosurveillance des systèmes d'assainissement collectif - Contrôle de dispositifs d'aut,140000.0,71630000-3,Procédure adaptée,,24350013900189,,83409649700187,,,,,2023-12-08,55,Montant accessible (+5),14000,35000
2023116C1400,ENDUITS FACADES,140000.0,45443000-4,Procédure adaptée,,21840087700013,,79779841000032,,,,,2023-12-07,55,Montant accessible (+5),14000,35000
2023116C0600,CLOISONS DOUBLAGES FAUX PLAFONDS,140000.0,45421152-4,Procédure adaptée,,21840087700013,,38232354100013,,,,,2023-12-07,55,Montant accessible (+5),14000,35000
2023116C1300,CLOTURES,140000.0,45342000-6,Procédure adaptée,,21840087700013,,50018485800016,,,,,2023-12-07,55,Montant accessible (+5),14000,35000
2023116C1200,SERRURERIE METALLERIE,140000.0,45000000-7,Procédure adaptée,,26840074400044,,79296590700019,,,,,2023-12-07,55,Montant accessible (+5),14000,35000
202323AO32000,MOE POUR REQUALIFICATION DES COURS D'ECOLES,140000.0,79311000-7,Appel d'offres ouvert,,21590378200013,,83988485500025,,,,,2023-12-06,55,Montant accessible (+5),14000,35000
2023202334300,VOYAGES ORGANISÉS,140000.0,60100000-9,Appel d'offres ouvert,,21590017600011,,34380497700027,,,,,2023-12-05,55,Montant accessible (+5),14000,35000
2023230480100,EXPERTISE PHYTOSANITAIRE DES ARBRES ET INTERVENTIONS D'URGENCE,140000.0,77310000-6,Procédure adaptée,,21060030000011,,39282364700053,,,,,2023-11-30,55,Montant accessible (+5),14000,35000
2023A23232A00,MAINTENANCE PREVENTIVE ET CURATIVE SUR LE PATRIMOINE D ASSAINISSEMENT LOT N 7,140000.0,50324200-4,Procédure adaptée,,24490001500029,,38335439600020,,,,,2023-11-30,55,Montant accessible (+5),14000,35000
2023302712PC00,Fourniture de milieux de culture microbiologiques pour le Laboratoire départemental d' analyses de Vaucluse - Lot no 01 : Fourniture de milieux pour d,140000.0,24931250-6,Appel d'offres ouvert,,22840001600090,,31674309500069,,,,,2023-11-27,55,Montant accessible (+5),14000,35000
2023500101,Aménagement d'un square communal au 7 rue Simonnot - 93310 Le Pré Saint-Gervais: Lot 1: VOIRIE ET RÉSEAUX DIVERS,139925.0,45233120-6,Procédure adaptée,,21930061300011,,31547453600143,,,,,2023-12-21,55,Montant accessible (+5),13992,34981
2023M23064L0200,Construction d'un restaurant scolaire à Sennecé les Mâcon - Lot no2 : Gros oeuvre - Ravalement de façades,139800.0,45212422-0,Procédure adaptée,,21710270600017,,45319379900013,,,,,2023-12-21,55,Montant accessible (+5),13980,34950
2023460633010300,LOT 3 - FOURNITURE DE GRANULATS,139720.0,14212000-0,Appel d'offres ouvert,,20003405600016,,8682029700017,,,,,2023-12-13,55,Montant accessible (+5),13972,34930
2023MA202301100,PMGC 2023 LOT 1 - TRX MARQUAGE ROUTIER ET POSE PANNEAUX SIGNALISATION,139715.4,45233221-4,Procédure adaptée,,21910016100013,,58208178200465,,,,,2023-12-19,55,Montant accessible (+5),13972,34929
202391410000,RD 94 Rénovation de l'éclairage du tunnel des Pilles,139688.16,45220000-5,Procédure adaptée,,22260001700016,,80846451500069,,,,,2023-12-05,55,Montant accessible (+5),13969,34922
2023PAS03900,"Marché de maintenance, sécurisation et évolution du parc informatique de la Ville",139640.0,50312600-1,Procédure adaptée,,21840088500016,,33854377000030,,,,,2023-12-29,55,Montant accessible (+5),13964,34910
24100134031,Mission d'Architecte-Conseil du CAUE des Bouches-du-Rhône: Lot 31: EYGUIERES (13430),139500.0,71210000-3,Appel d'offres ouvert,3.0,32042256100045,,81904826500014,,,,,2023-12-28,55,Montant accessible (+5),13950,34875
20232300250200,Réaménagement et extension du restaurant scolaire de l'école HENRI LESAGE: Lot 2 : Gros oeuvre,139500.0,45223220-4,Procédure adaptée,,21440215800015,,30166929700055,,,,,2023-12-08,55,Montant accessible (+5),13950,34875
2024TREUILASST00,Assainissement prioritaire Bourg Mazeyrat - Le Treuil,139432.5,45232410-9,Procédure adaptée,,21430132700075,,66612002700030,,,,,2023-12-11,55,Montant accessible (+5),13943,34858
2023202340043400,"Travaux de désamiantage et de déconstruction d'un bâtiment situé à chatillon sur seine, 20 et 22 rue de la charme pour les besoins d'orvitis. Visite o",139405.0,45111100-9,Procédure adaptée,,27210001700024,,38007389000036,,,,,2023-11-30,55,Montant accessible (+5),13940,34851
2023AO23-05 L300,Lot 3 Flotte auto,139393.33,66514110-0,Appel d'offres ouvert,,24840029300127,,50008390200014,,,,,2023-12-19,55,Montant accessible (+5),13939,34848
20232323400,ALLEVES Poste Allèves Lot no6,139349.9,45231400-9,Procédure adaptée,,25740008500078,,51302782100018,,,,,2023-12-22,55,Montant accessible (+5),13935,34837
202398707600,Bayeux - lisieux - réaménagement de deux agences inolya: Lot 2 : menuiseries intérieures,139226.0,45453100-8,Procédure adaptée,,78070570300012,,40268299100326,,,,,2023-12-27,55,Montant accessible (+5),13923,34806
2023SPEDS16-0100,Lot no01 - Collecte du verre,139222.35,90500000-2,Appel d'offres ouvert,,20006724700078,,32475456300017,,,,,2023-12-29,55,Montant accessible (+5),13922,34806
202307-100,"SERVICE BLANCHISSERIE (LOCATION, COLLECTE ET BLANCHISSERIE) DU LINGE DU GRAND HOTEL DES THERMES",139076.78,98311100-7,Procédure adaptée,,21730057300094,,77573383500851,,,,,2023-12-27,55,Montant accessible (+5),13908,34769
202307-100,"SERVICE BLANCHISSERIE (LOCATION, COLLECTE ET BLANCHISSERIE) DU LINGE DU GRAND HOTEL DES THERMES",139076.78,98311100-7,Procédure adaptée,,21730057300011,,77573383500851,,,,,2023-12-27,55,Montant accessible (+5),13908,34769
2023STAAMBUL100,Lot 1 : Transport sanitaire avec mise à disposition d'un véhiule au poste de secours de Bonascre tous les jours d'ouverture du domaine skiable de 10h ,139000.0,85143000-3,Procédure adaptée,,21090032000180,,33099497100076,,,,,2023-12-13,55,Montant accessible (+5),13900,34750
202301S90PA00,MO POUR LA RÉNOVATION DU CENTRE AQUATIQUE AQUAVALLÉE À ISOLA - PROGRAMME 2024/2026,138791.0,50000000-5,Procédure adaptée,,25060205900058,,53365192300062,,,,,2023-12-19,55,Montant accessible (+5),13879,34698
24998600,"Travaux d'aménagements scénographiques de l'exposition ""André Masson, il n'y a pas de monde achevé"" - Lot n°1 : Agencement",138772.0,45421000-4,Procédure adaptée,4.0,52187236600013,,51140539100018,,,,,2023-12-19,55,Montant accessible (+5),13877,34693
241007928,"Travaux d'aménagements scénographiques de l'exposition ""André Masson, il n'y a pas de monde achevé"" - Lot n°1 : Agencement",138772.0,45421000-4,Procédure adaptée,4.0,52187236600013,,51140539100018,,,,,2023-12-19,55,Montant accessible (+5),13877,34693
202398567700,"Travaux d'aménagements scénographiques de l'exposition ""André Masson, il n'y a pas de monde achevé"": Lot 1: Lot n°1 : Agencement",138772.0,45421000-4,Procédure adaptée,,52187236600013,,51140539100018,,,,,2023-12-19,55,Montant accessible (+5),13877,34693
2024-CC-001B1B00,DOMMAGES AUX BIENS,138735.4,66515200-5,Appel d'offres ouvert,,21120208000019,,80035000100015,,,,,2023-12-04,55,Montant accessible (+5),13874,34684
2023DEL832300,MANDAT ETUDES REQUALIFICATION ILOT DE LA GRANGE AUX DAMES,138625.0,45262600-7,Procédure adaptée,,21380111100013,,52411964100016,,,,,2023-11-30,55,Montant accessible (+5),13862,34656
2023ECLAIR0100,RENOVATION REQUALIFICATION ET RENFORCEMENT DU RESEAU D ECLAIRAGE PUBLIC,138584.0,45316110-9,Procédure adaptée,,21720168000014,,40985159900541,,,,,2023-12-13,55,Montant accessible (+5),13858,34646
20230600,ENTRETIEN DES LOCAUX ACL NETTOYAGE,138582.72,90910000-9,Procédure adaptée,,26330117800012,,49211550600023,,,,,2023-12-04,55,Montant accessible (+5),13858,34646
2023S0374MPAOC00,"ACBC MAINTENANCE PREVENTIVE & CURATIVE DES INSTALLATIONS DE CHAUFFAGE, VENTILATION, RAFFRAICHISSEMEN",138568.0,50324200-4,Procédure adaptée,,25670115200025,,32447840300045,,,,,2023-12-11,55,Montant accessible (+5),13857,34642
20232023103900,PTTO MAÎTRISE D?OEUVRE POUR LES TRAVAUX D'AMÉLIORATION FONCTIONNELLE ET D'ACCESSIBILITÉ - TRAVAUX DE RÉHABILITATION DU COLLÈGE PIERRE DE COUBERTIN AU ,138424.0,71240000-2,Procédure adaptée,,22830001800113,,52374361500016,,,,,2023-11-28,55,Montant accessible (+5),13842,34606
2024DA4200,Fruits issus de l'agriculture HVE,138260.4,15800000-6,Procédure adaptée,,25830139900022,,55204499202648,,,,,2023-12-18,55,Montant accessible (+5),13826,34565
202362300,Hp 7224/7226 et#8211; corbehem et#8211; construction de 2 batiments de 22 logements collectifs: Lot 10 : Carrelage,138222.0,45431000-7,Procédure adaptée,,61682020500154,,79414196000011,,,,,2023-12-05,55,Montant accessible (+5),13822,34556
2024M23-12900200,RENOU AEP LE CARPONT 2 - LAMPAUL-PLOUDALMÉZEAU,138200.75,45000000-7,Procédure adaptée,,24290007400277,,48999857500042,,,,,2023-11-30,55,Montant accessible (+5),13820,34550
20232023079BG00,LOT11 ELECTRICITE,138132.01,45311000-0,Procédure adaptée,,20003329800015,,31634482900015,,,,,2023-12-15,55,Montant accessible (+5),13813,34533
20232023079BIS00,LOT11 ELECTRICITE ATELIER UT NORD BAIS,138132.01,45311000-0,Procédure adaptée,,20003329800015,,31634482900015,,,,,2023-12-15,55,Montant accessible (+5),13813,34533
202420231470100,SERVICE RESSOURCES HUMAINES,138000.0,79620000-6,Appel d'offres ouvert,,21380474300010,,82447023100047,,,,,2023-12-28,55,Montant accessible (+5),13800,34500
202311300,Produits de traitements des stations eau et ass. - charbon actif,138000.0,24954000-6,Appel d'offres ouvert,,21420094100125,,33181267700044,,,,,2023-11-28,55,Montant accessible (+5),13800,34500
202312300,produits de traitements des stations eau et ass - charbon actif,138000.0,24954000-6,Appel d'offres ouvert,,21420094100018,,33181267700044,,,,,2023-11-28,55,Montant accessible (+5),13800,34500
2023TRA22100,TRAVAUX DE RENOUVELLEMENT DES RESEAUX EU RUE DE PARIGNE,137922.3,45232410-9,Procédure adaptée,,21530147400254,,55615012600044,,,,,2023-11-29,55,Montant accessible (+5),13792,34481
2023TRA2200,Travaux de renouvellement des réseaux d'eaux usées sur la rue de Parigné à Mayenne.,137922.0,45232410-9,Procédure adaptée,,21530147400015,,55615012600044,,,,,2023-11-29,55,Montant accessible (+5),13792,34480
202323016ACB0000,Sécurité des biens et des personnes dans les équipements publics,137600.0,75240000-0,Procédure adaptée,,21740225400015,,42457392100014,,,,,2023-12-21,55,Montant accessible (+5),13760,34400
202323T1300200,REFECTION TOITURE CTM,137585.2,45261910-6,Procédure adaptée,,21600175000019,,40345771600013,,,,,2023-11-30,55,Montant accessible (+5),13759,34396
202323T0640000,ASST VAUX SUR MER REHAB PR DE NAUZAN,137564.26,45232410-9,Procédure adaptée,,24170064000055,,33089560800033,,,,,2023-12-12,55,Montant accessible (+5),13756,34391
20232312,Construction d'une école maternelle/élémentaire et d'une salle associative dans le quartier Vallée d'Auge à Argentan: Lot 12 : Carrelage / Chape,137548.0,45000000-7,Appel d'offres ouvert,,20006845000010,,81109926600017,,,,,2023-12-13,55,Montant accessible (+5),13755,34387
20232309041300,Lot 13 : ELECTRICITE,137052.43,45223220-4,Procédure adaptée,,20006679300015,,34964480700027,,,,,2023-11-29,55,Montant accessible (+5),13705,34263
2023S03700,ASSISTANCE PAR UN FACILITATEUR AU TITRE DE L'INSERTION PROFESSIONNELLE par l'ACTIVITE ECONOMIQUE,136836.0,71241000-9,Procédure adaptée,,24180050700071,,38489147900022,,,,,2023-12-13,55,Montant accessible (+5),13684,34209
202420240050400,REHABILITATION CAC CHARPENTE METALLIQUE,136792.13,45443000-4,Procédure adaptée,,21630430300011,,33854341600022,,,,,2023-12-06,55,Montant accessible (+5),13679,34198
2024CPE00,Réhabilitation et maintenance du parc d'éclairage public,136727.04,50232100-1,Procédure adaptée,,21300091200013,,43408539500029,SPIE CITYNETWORKS,,51,SAINT-OUEN-SUR-SEINE,2023-12-21,55,Montant accessible (+5),13673,34182
2023-800,creation MAM - renovation de deux logements - lot 6,136693.46,45000000-7,Procédure adaptée,,21730180300011,,83518865700026,,,,,2023-12-12,55,Montant accessible (+5),13669,34173
202398727900,Travaux de réfection des voiries Cité des Perruches à Saint Georges sur Eure,136613.0,45112500-0,Procédure adaptée,,43405919200055,,32181488100082,,,,,2023-12-28,55,Montant accessible (+5),13661,34153
2023PA11-100,Partie forfaitaire,136567.2,90480000-5,Procédure adaptée,,21850003100065,,57202552611729,,,,,2023-11-27,55,Montant accessible (+5),13657,34142
2023B230380800,RESTRUCTURATION DP CUFFIES LOT 8,136561.0,45311200-2,Procédure adaptée,,22020002600015,,95060315900027,,,,,2023-12-13,55,Montant accessible (+5),13656,34140
2023MS74-210500,MS74 Plan lumière Phase 2 Pernes Rempl lanternes lotissements et ext ville,136513.0,50232110-4,Appel d'offres ouvert,,24840029300127,,45013424200038,,,,,2023-12-22,55,Montant accessible (+5),13651,34128
202398545100,Accompagnement organisationnel: Lot 2: Accompagnement /coaching des équipes,136435.0,75310000-2,Procédure adaptée,,20006942500011,,43288312200033,,,,,2023-12-18,55,Montant accessible (+5),13644,34109
2024004-0100,AMENAGEMENT ET EXTENSION DE LA MEDIATHEQUE,136414.84,45262522-6,Procédure adaptée,,21610061000015,,69715004300027,,,,,2023-12-15,55,Montant accessible (+5),13641,34104
2024004-0101,AMENAGEMENT ET EXTENSION DE LA MEDIATHEQUE,136414.84,45262522-6,Procédure adaptée,,21610061000015,,69715004300027,,,,,2023-12-15,55,Montant accessible (+5),13641,34104
2024004-0103,AMENAGEMENT ET EXTENSION DE LA MEDIATHEQUE,136414.84,45262522-6,Procédure adaptée,,21610061000015,,69715004300027,,,,,2023-12-15,55,Montant accessible (+5),13641,34104
2024004-0102,AMENAGEMENT ET EXTENSION DE LA MEDIATHEQUE,136414.84,45262522-6,Procédure adaptée,,21610061000015,,69715004300027,,,,,2023-12-15,55,Montant accessible (+5),13641,34104
20232023-04L1100,LOT 11 -  CHAUFFAGE VENTILLATION ET PLOMBERIE - EXTENSION DU CENTRE PETITE ENFANCE INTERCOMMUN,136404.88,85312110-3,Procédure adaptée,,24600091300052,,35620029500216,,,,,2023-12-15,55,Montant accessible (+5),13640,34101
20230003701,travaux de réhabilitation de réseaux deaux usées sur la commune de Saint Colomban (44) rue Norbert Fleury et rue de la Croix Verte,136290.15,45232411-6,Procédure adaptée,,24440043800101,,32933888300427,,,,,2023-12-18,55,Montant accessible (+5),13629,34073
2023202300046300,"Marché de services relatif à la prestation d'assurance pour les besoins de la Centrale d'achat IDELIANS. Marchés à destination de CHAUMONT HABITAT, HA",136236.0,66510000-8,Appel d'offres ouvert,,88333378300016,,77568476402155,,,,,2023-12-07,55,Montant accessible (+5),13624,34059
20240200,BOULANGERIE LOT 2 GROS OEUVRE,136136.95,45223220-4,Procédure adaptée,,21450015900014,,52254827000019,,,,,2023-12-13,55,Montant accessible (+5),13614,34034
2023DPVI03M200,Mise en oeuvre dispositif alternative suspension - Accompagnement et suivi des élèves,136067.0,85300000-2,Procédure adaptée,,24770005700018,,43414637900038,,,,,2023-12-28,55,Montant accessible (+5),13607,34017
202323000400,Extension du restaurant scolaire et rehabilitation thermique du complexe scolaire - Maitrise d oeuvre,136060.0,71315200-1,Procédure adaptée,,21370243400019,,44421420900025,,,,,2023-12-01,55,Montant accessible (+5),13606,34015
202309_23L2100,Lot 21 - Autres confiseries,136000.0,15842300-5,Appel d'offres ouvert,,21971128000012,,78574231300147,,,,,2023-12-20,55,Montant accessible (+5),13600,34000
202309_23L4500,Lot 45 - Tubercules,136000.0,03221120-3,Appel d'offres ouvert,,21971128000012,,83406817300014,,,,,2023-12-12,55,Montant accessible (+5),13600,34000
2024ANTEX L300,MARCHE ANTEX-LOT 3-CHARPENTE BOIS COUVERTURE,135895.16,90722100-5,Procédure adaptée,,21070295700015,,34283026200016,,,,,2023-12-04,55,Montant accessible (+5),13590,33974
20232314800,ASSISTANCE A MAITRISE D'OUVRAGE POUR LA REVISION GENERALE DU PLAN LOCAL D'URBANISME DE GUJAN-MESTRAS,135450.0,71410000-5,Procédure adaptée,,21330199700010,,53158321900013,,,,,2023-12-05,55,Montant accessible (+5),13545,33862
202323126200,Fourniture de denrées alimentaires pour le compte du groupement de commandes coordonné par le CH VERDUN SAINT-MIHIEL: Lot 73: Produits élaborés (conse,135136.0,15893100-5,Appel d'offres ouvert,,20003978200012,,34143410800062,,,,,2023-12-07,55,Montant accessible (+5),13514,33784
