id,objet,montant,codecpv,categorie_cpv,procedure,datenotification,acheteur_id,acheteur_nom,titulaire_siret,offres_recues,lieu,formeprix
2023X14100,FOURNITURE EN DENREES ALIMENTAIRES POUR LA CONFECTION DES REPAS SERVIS A LA MAISON DE L ENFANCE ET DE LA FAMILLE   LOT 6 SURGELES,400000.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-11,22880001700011,,55204499202564,,LES VOSGES,Révisable
2023230450100,RENOUVELLEMENT ENTRETIEN DU TRACTEUR DE LA VILLE,64830.7,34138000-3,Transport & véhicules,Procédure adaptée,2023-12-11,21380151700540,,30919214400108,,ECHIROLLES,Ferme et actualisable
202323G0620100,LOCATION MATERIEL SON ET LUMIERE,50000.0,32321300-2,Télécommunications,Procédure adaptée,2023-12-11,13002360900014,,52997567400043,,LE CANNET,Ferme
20242023090100,FOURNITURE CONTENEURS POUR COLLECTE DECHETS MENAGERS,50000.0,34928480-6,Transport & véhicules,Procédure adaptée,2023-12-11,20007783200018,,77815194401120,,LISSES,Révisable
2023109A2300,3 VEHICULES UTILITAIRES FOURGONNETTE ELE,94501.05,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-11,20002359600014,,33775314900059,,DEPARTEMENT HAUTE GARONNE,Ferme
2023XW23007L0300,Marché de fourniture de produits et matériels d'entretien pour les bâtiments et écoles de la Ville de Creutzwald et la Communauté de Communes du Warndt: Lot 3: Savons,28500.0,33711900-6,Matériel médical,Procédure adaptée,2023-12-11,21570160800014,,70201410100118,,creutzwald et ccw,Révisable
2023202344100,"Fourniture de produits frais (laits, produits laitiers, ufs, fruits, légumes, viandes)",100000.0,15800000-6,Alimentaire,Procédure adaptée,2023-12-11,21780640500015,,38326298700050,,VELIZY-VILLACOUBLAY,Révisable
2023113A2300,ACHAT POIDS LOURD FOURGON L3H2 TOLE 12M3,50300.0,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-11,20002359600014,,30946788400073,,DEPARTEMENT HAUTE GARONNE,Ferme
2023231090100,VETEMENTS DE TRAVAIL,40000.0,18100000-0,Vêtements,Procédure adaptée,2023-12-11,20006726200028,,79496833900026,,OLORON SAINTE MARIE,Révisable
2023Z00100,FOURN EQUIPT PROTEC INDIV VETEMENT TX LOT 1 CHAUSSURES,60000.0,18830000-6,Vêtements,Appel d'offres ouvert,2023-12-11,21130117100016,,33256495400276,,13127,Révisable
20232024F0000800,"Système d'acquisition dynamique pour l'achat de véhicule neufs ou d'occasion - 2023-07-03-6 : Fourniture et livraison d'un véhicule de tourisme 5 places vitré avec banquettes rabattables de couleur blanche (Type Renault Kangoo, Citroën Berlingo ou équival",20353.13,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-11,20006707200013,,34911449600095,,(29) Finistère,Ferme
20232018,Construction d'un groupe scolaire à Marennes: Lot 18: SIGNALETIQUE,16600.0,32584000-0,Télécommunications,Procédure adaptée,2023-12-11,21690281700016,,34304882300029,,MARENNES,Révisable
20232023FCS06000,ACQUISITION VEHICULE NEUF POUR LA COLLECTE DES ENCOMBRANTS - LOT 3,52300.0,34144700-5,Transport & véhicules,Appel d'offres ouvert,2023-12-11,24840028500057,,39907700700033,,LA TOUR D'AIGUES,Ferme
2024CA23038,Accord-cadre à bons de commande pour la fourniture de machines de nettoyage (Groupement de commandes),180000.0,39713410-0,Mobilier & ménager,Procédure adaptée,2023-12-11,24680072600019,,35360619700054,7.0,,Unitaire
20232024F0000600,"Système d'acquisition dynamique pour l'achat de véhicule neufs ou d'occasion - 2023-07-03-4 : Fourniture et livraison d’un Utilitaire avec 3 places à l’avant de couleur blanche (Type Renault Kangoo rallongé, Peugeot Expert ou équivalent) pour le service e",20496.76,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-11,20006707200013,,34911449600095,,(29) Finistère,Ferme
2023505400083000,GR - MEDLINE INTERNATIONAL - GDMAO01 ALM,111300.0,33140000-3,Matériel médical,Appel d'offres ouvert,2023-12-11,26590673500013,,40853724900034,,FRANCE,Révisable
20232023080000,FOURNITURE ABRI BUS,150000.0,44212321-5,Matériaux de construction,Appel d'offres ouvert,2023-12-11,24350078200095,,40856868100063,,CANCALE,Révisable
202400023SA00200,GLOG - FOURNITURE DE PIECES DETACHEES D4ACCESSOIRES ET TRAVAUX DE REPARATION SUR LES ENGINS DE DENEIGEMENT DE MARQUE SCHMIDT ET EUROPE SERVICE ENTRETENUS PAR LE SDMIS,80000.0,34300000-0,Transport & véhicules,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-11,28691200100042,,38388818700028,,RHONE,Révisable
20232023-3400,LOT1 : CONSERVES,51600.0,15897200-4,Alimentaire,Procédure adaptée,2023-12-11,21290039300332,,47698032100253,,CONCARNEAU,Révisable
202323F11400100,ACQUISITION  MATERIEL EVENEMENTIEL ET PAVOISEMENT,100000.0,35821100-6,Sécurité & défense,Appel d'offres ouvert,2023-12-11,21060004500012,,38344672100037,,ANTIBES,Ferme
2023M4D0004MO00,CONVENTION DE MANDAT TAM ETUDES DE TRAVAUX POUR LES PREPRISES DE REVETEMENTS ET VOIES FERREES SUR DIVERSES SECTIONS DE PLATEFORME DANS LE SECTEUR COMPRIS ENTRE LA PLACE ALBERT 1ER ET LE COURS GAMBETTA,221175.0,34941300-8,Transport & véhicules,Appel d'offres ouvert,2023-12-09,24340001700022,,31487181500093,,MONTPELLIER MEDITERRANEE METRO,Ferme
20232023F0015000,Marché subséquent n°2 - Acquisition d'un véhicule électrique neuf (type citadine) avec reprise d'un véhicule thermique pour les besoins de Morbihan Energies,29453.79,34144900-7,Transport & véhicules,Appel d'offres ouvert,2023-12-09,25560110600024,,38848852000080,,(56) Morbihan,Ferme
20232023T020700,REQUALIFICATION DU PARC DES SPORTS : Relance suite à consultation restée infructueuseLot 3 : Menuiseries bois et aluminiumLot 7 : Ferronnerie: Lot 2: Ferronnerie,59533.0,44316510-6,Matériaux de construction,Procédure adaptée,2023-12-09,21840017400015,,50092678700010,,COMMUNE DE BEDOIN,Révisable
202321047A1-SO00,MS0 à BdC FOURNITURES SCOLAIRES LOT 1 ARTICLES DE PAPETERIE,200000.0,30197000-6,Informatique & bureautique,Appel d'offres ouvert,2023-12-09,21570463600012,,35980082800014,,METZ CEDEX 01,Révisable
202307600,FOURNITURE DE MATS POUR L ECLAIRAGE PUBLIC,75250.0,34928510-6,Transport & véhicules,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-08,21180033900882,,52890204200027,,BOURGES,Ferme
20232023F0000600,La présente consultation a pour objet la fourniture de produits d’entretiens et d’hygiène et des consommables associés pour les adhérents du groupement de commandes des établissements d’enseignement public des Côtes d’Armor (22) - SACS A DECHETS,201300.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-08,19220057400015,,32200815200058,,(22) Côtes-d'Armor,Révisable
202323SI214100,ACQUISITION DE MATERIELS ET LOGICIELS BUREAUTIQUES/ Lot n° 02 : Fourniture de logiciels Microsoft,600000.0,48900000-7,Logiciels,Appel d'offres ouvert,2023-12-08,24170043400020,,42498265000014,,LA ROCHELLE,Ferme
202398543800,Services de télématique et d'auto-partage pour l'ensemble de la flotte de véhicules du réseau des chambres d'agriculture,20500000.0,48000000-8,Logiciels,Appel d'offres ouvert,2023-12-08,18007004700014,,43180972200074,,FRANCE MET,Révisable
2023G2D0101RIA00,ACQUISITION DE MATÉRIELS INFORMATIQUES EN GROUPEMENT DE COMMANDE  LOT N°1 -FOURNITURE D MATÉRIEL MICRO-INFORMATIQUE,11840000.0,30200000-1,Informatique & bureautique,Appel d'offres ouvert,2023-12-08,24340001700022,,35152822900104,,MONTPELLIER MEDITERRANEE METRO,Révisable
2023G2D0101RIA00,ACQUISITION DE MATÉRIELS INFORMATIQUES EN GROUPEMENT DE COMMANDE  LOT N°1 -FOURNITURE D MATÉRIEL MICRO-INFORMATIQUE,12480000.0,30200000-1,Informatique & bureautique,Appel d'offres ouvert,2023-12-08,21340172201787,,35152822900104,,MONTPELLIER,Révisable
2023142000,FOURNITURE ARTICLES DE PAPETERIE ECOLES ET ACM,120000.0,30192000-1,Informatique & bureautique,Procédure adaptée,2023-12-08,21400046500010,,44455346500014,,BISCARROSSE,Ferme
20232313700,MOBILIERS MATERIELS CRECHES - MOBILIERS D'AMENAGEMENT,150000.0,39100000-3,Mobilier & ménager,Procédure adaptée,2023-12-08,21640102600366,,52147932900026,,BAYONNE CEDEX,Révisable
2023F02800,ACQUISITION DE BROYEUR ACCOTEMENENT ARRIERE SUR TRACTEUR,50000.0,34390000-7,Transport & véhicules,Procédure adaptée,2023-12-08,22470001300424,,49299474400026,,Département Lot-et-Garonne,Ferme
24989833,"ACQUISITION D'UN VEHICULE POLYBENNE 7,5 T NEUFAvec reprise d'un véhicule",40200.0,34144700-5,Transport & véhicules,Procédure adaptée,2023-12-08,21320160100019,,34742413700045,2.0,,Forfaitaire
249884103,Relance pour cause d'infructuosité : Construction de 6 bâtiments industriels à usage principal d'activités artisanales sur un terrain situé sur la ZAC Le Havre Plateau sur de la Pique en Mare (76620): Lot 3 : Charpente bois,575792.0,44142000-7,Matériaux de construction,Procédure adaptée,2023-12-08,35282361100053,,35310829300013,3.0,,Forfaitaire
202323M00140000,SIDEC - MAINTENANCE LOGICIEL JVS RH,45125.0,48450000-7,Logiciels,Procédure adaptée,2023-12-08,25390109400016,,32855218700069,,LONS LE SAUNIER,Révisable
2023954-100,FOURNITURE D ELECTRICITE ET SERVICES ASSOCIES LOT 1 ELECTRICITE POUR LA PATINOIRE MARCHE SUBSEQUENT,9999999.99,31682000-0,Matériel électrique,Appel d'offres ouvert,2023-12-08,26930022400012,,44239544800057,,CCAS,Ferme
2023202301300,FOURNITURE DE LUMINAIRES A LED ET D ECLAIRAGE PUBLIC,262384.0,31527200-8,Matériel électrique,Appel d'offres ouvert,2023-12-08,21380169900017,,83361910900014,,FONTAINE,Ferme et actualisable
2023M012317L01,"Fourniture, pose et maintenance de défibrillateurs - Groupement de commandes",130000.0,33182100-0,Matériel médical,Procédure adaptée,2023-12-08,20001065000055,,50191884100013,,Territoire du Grand Dole,Révisable
2023G2D0101RIB00,ACQUISITION DE MATÉRIELS INFORMATIQUES EN GROUPEMENT DE COMMANDE  LOT N°2 -FOURNITURE D MATÉRIEL POUR LA VISIOCONFERENCE-AUDIOVISUEL,7238400.0,32321300-2,Télécommunications,Appel d'offres ouvert,2023-12-08,21340172201787,,51074246300050,,MONTPELLIER,Révisable
2024074700,La fourniture et la livraison de produits surgelés,46354.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-08,26690025700046,,30491421100038,,Rhone,Révisable
2023231805,ACQUISITION ET INSTALLATION D'UNE SOLUTION LOGICIELLE DE SYSTÈME D'INFORMATION DES RESSOURCES HUMAINES ET PRESTATION DE MAINTENANCE,803282.5,48450000-7,Logiciels,Procédure adaptée,2023-12-08,21760451100014,,30516304000119,,MONT-SAINT-AIGNAN,Ferme
20232023F0000200,La présente consultation a pour objet la fourniture de produits d’entretiens et d’hygiène et des consommables associés pour les adhérents du groupement de commandes des établissements d’enseignement public des Côtes d’Armor (22) - PRODUITS A USAGE UNIQUE,549000.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-08,19220057400015,,44030355000154,,(22) Côtes-d'Armor,Révisable
20232023F0005200,"Fourniture et maintenance d'autorisations d'usage et de déploiement de licences logiciels SIG (Système d'Information Géographique), pour les besoins bureautiques et applicatifs cartographiques de Saint-Brieuc Armor Agglomération et les communes de son ter",201793.0,48326000-9,Logiciels,Marché passé sans publicité ni mise en concurrence préalable,2023-12-08,20006940900015,,34849974000028,,(22) Côtes-d'Armor,Ferme
2023_15 LOT 200,LOT No2 LOCATION DE MATERIELS D'ILLUMINATIONS,57965.1,39298900-6,Mobilier & ménager,Procédure adaptée,2023-12-08,21050110200011,,48232364900020,,Puy-Saint-Vincent,Ferme
202323SI215100,ACQUISITION DE MATERIELS ET LOGICIELS BUREAUTIQUES/ Lot n° 03 : Fourniture de logiciels autres que Microsoft,1000000.0,48900000-7,Logiciels,Appel d'offres ouvert,2023-12-08,24170043400020,,42498265000014,,LA ROCHELLE,Ferme
2023-09-300000,TITRES RESTAURANT,400000.0,30199770-8,Informatique & bureautique,Appel d'offres ouvert,2023-12-08,24300058500105,,39336513500358,,TERRITOIRE CCBTA,Ferme
2023954-200,FOURNITURE D ELECTRICITE ET SERVICES ASSOCIES LOT 2 ELECTRICITE POUR LES BATIMENTS COMMUNAUX D UNE PUISSANCE SUPERIEURE A 36KVA MARCHE SUBSEQUENT,9999999.99,31682000-0,Matériel électrique,Appel d'offres ouvert,2023-12-08,26930022400012,,44239544800057,,CCAS,Ferme
249884158,Relance pour cause d'infructuosité : Construction de 6 bâtiments industriels à usage principal d'activités artisanales sur un terrain situé sur la ZAC Le Havre Plateau sur de la Pique en Mare (76620): Lot 8 : Métallerie,87665.0,44316500-3,Matériaux de construction,Procédure adaptée,2023-12-08,35282361100053,,50972439900019,6.0,,Forfaitaire
2023230002200,Achat de sel de déneigement,200000.0,34927100-2,Transport & véhicules,Procédure adaptée,2023-12-08,21740208000014,,50835789400031,,PASSY,Révisable
2023954MS-200,FOURNITURE D ELECTRICITE ET SERVICES ASSOCIES  LOT 2 FOURNITURE D ELECTRICITE POUR LES BATIMENTS COMMUNAUX D UNE PUISSANCE SUPERIEURE A 36KVA MARCHE SUBSEQUENT,9999999.99,31682000-0,Matériel électrique,Appel d'offres ouvert,2023-12-08,21930050600017,,44239544800057,,NEUILLY SUR MARNE,Ferme
2023954MS-100,FOURNITURE D ELECTRICITE ET SERVICES ASSOCIES  LOT 1 FOURNITURE D ELECTRICITE POUR LA PATINOIRE MARCHE SUBSEQUENT,9999999.0,31682000-0,Matériel électrique,Appel d'offres ouvert,2023-12-08,21930050600017,,44239544800057,,NEUILLY SUR MARNE,Ferme
20232023F0000300,La présente consultation a pour objet la fourniture de produits d’entretiens et d’hygiène et des consommables associés pour les adhérents du groupement de commandes des établissements d’enseignement public des Côtes d’Armor (22) - PAPIER A USAGE UNIQUE,457500.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-08,19220057400015,,50744450300050,,(22) Côtes-d'Armor,Révisable
2023A2306000,FOURN MAT ELEC PUISSANCE PETIT MAT ELEC ET ECLAIRA,107000.0,31600000-2,Matériel électrique,Procédure adaptée,2023-12-08,44078435300011,,58850062900039,,METZ,Révisable
2024074702,La fourniture et la livraison de produits surgelés,46354.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-08,26690025700046,,30491421100038,,Rhone,Révisable
2024PICHON0000,FOURNITURES SCOLAIRES,80000.0,39162110-9,Mobilier & ménager,Procédure adaptée,2023-12-08,21560243400015,,40149482800031,,SENE,Révisable
2023A2306000,FOURN MAT ELEC PUISSANCE PETIT MAT ELEC ET ECLAIRA,107000.0,31600000-2,Matériel électrique,Procédure adaptée,2023-12-08,44078435300011,,58850062900161,,METZ,Révisable
249884147,Relance pour cause d'infructuosité : Construction de 6 bâtiments industriels à usage principal d'activités artisanales sur un terrain situé sur la ZAC Le Havre Plateau sur de la Pique en Mare (76620): Lot 7 : Portes de garages sectionnelles,63297.0,44221240-9,Matériaux de construction,Procédure adaptée,2023-12-08,35282361100053,,38489049700041,3.0,,Forfaitaire
20232023F0000500,La présente consultation a pour objet la fourniture de produits d’entretiens et d’hygiène et des consommables associés pour les adhérents du groupement de commandes des établissements d’enseignement public des Côtes d’Armor (22) - PRODUITS D'ENTRETIEN ECO,347700.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-08,19220057400015,,39870861000033,,(22) Côtes-d'Armor,Révisable
2023F03500000,Réalisation et fourniture de protections auditives personnalisées pour les agents du Département de la Charente,150000.0,35121000-8,Sécurité & défense,Procédure adaptée,2023-12-08,22160001800016,,38475070900022,,ANGOULEME,Révisable
2023M012317L0100,FOURNITURES POSE ET MAINTENANCE DEFIBRILLATEURS,190000.0,33182100-0,Matériel médical,Procédure adaptée,2023-12-08,20001065000055,,50191884100013,,DOLE,Révisable
2023G2D0101RIB00,ACQUISITION DE MATÉRIELS INFORMATIQUES EN GROUPEMENT DE COMMANDE  LOT N°2 -FOURNITURE D MATÉRIEL POUR LA VISIOCONFERENCE-AUDIOVISUEL,3688000.0,32321300-2,Télécommunications,Appel d'offres ouvert,2023-12-08,24340001700022,,51074246300050,,MONTPELLIER MEDITERRANEE METRO,Révisable
202398245400,Réhabilitation du bâtiment des anciennes balances à l'hippodrome de Chantilly - Relance du lot 9 CVC/Plomberie,107800.0,44115200-1,Matériaux de construction,Procédure adaptée,2023-12-08,18600868600013,,40368783300026,,,Ferme et actualisable
202321047A2-S000,MS0 à BDC BPU FOURNITURES MANUELS SCOLAIRES LOT 2,95000.0,22112000-8,Imprimés,Appel d'offres ouvert,2023-12-08,21570463600012,,40149482800031,,METZ CEDEX 01,Révisable
2023-MSP-Radio00,"Fourniture, installation, maintenance d'un système de radiographie et dispositif de numérisation par capteur plan",95987.0,33111000-1,Matériel médical,Procédure adaptée,2023-12-08,21050161500012,,40906753500040,,La Salle-les-Alpes,Ferme
2024073300,La fourniture et la livraison de produits surgelés,1934768.59,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-08,26690025700046,,55204499201921,,Rhone,Révisable
20232023F0000100,La présente consultation a pour objet la fourniture de produits d’entretiens et d’hygiène et des consommables associés pour les adhérents du groupement de commandes des établissements d’enseignement public des Côtes d’Armor (22) - MATERIELS ET FOURNITURES,201300.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-08,19220057400015,,50744450300050,,(22) Côtes-d'Armor,Révisable
202353500,Contrat de maintenance du système de vidéoprotection,311600.0,32323500-8,Télécommunications,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-08,21340032800018,,40986794200396,,BEZIERS,Révisable
2023141900,FOURNITURE ARTICLES DE PAPETERIE POUR L ADMINISTRA,60000.0,30192000-1,Informatique & bureautique,Procédure adaptée,2023-12-08,21400046500010,,44455346500014,,BISCARROSSE,Ferme
20230400,CHEQUE D ACCOMPAGNEMENT PERSONNALISE 2024 2027,160000.0,22440000-6,Imprimés,Procédure adaptée,2023-12-08,26180027000330,,64204436600242,,BOURGES,Ferme
20232023F0000900,"La présente consultation a pour objet la fourniture de papier, fournitures de bureau et consommables informatiques pour les adhérents du groupement de commandes des Côtes d'Armor. - CONSOMMABLES INFORMATIQUES",300000.0,22610000-9,Imprimés,Appel d'offres ouvert,2023-12-08,19220057400015,,75377852100017,,(22) Côtes-d'Armor,Révisable
