id,objet,famille,type_marche,type_avis,procedure,acheteur,titulaire,departement,date_parution,url_avis
26_24051,Fourniture et pose de la signalisation verticale sur le territoire des Yvelines et des Hauts-de-Seine,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Département des Hauts-de-Seine,AXIMUM | AXIMUM | SIGNATURE | SIGNATURE | AXIMUM,92,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24051
26_23856,"Concours restreint de maîtrise d'oeuvre sur esquisse ""plus"" pour la construction du centre de secours principal de Saint-Jean de Maurienne",Marchés européens,SERVICES, | 10 | 6,Procédure Restreinte,SDIS 73,ATELIER CATHERINE BOIDEVAIX ARCHITECTE - EN ABREGE ATELIER CAT. B,73,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23856
26_23811,Fourniture de matériels électriques et accessoires,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Conseil Départemental Haute-Vienne,CEF - YESSS ELECTRIQUE,87,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23811
26_23800,Étude environnementale et socio-économique pour la définition d’une stratégie de gestion de l’aléa d’inondation dans le bassin versant de la Lys,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Etablissement Lys Yser,ARTELIA | SEPIA CONSEILS,62,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23800
26_23823,"Travaux d'aménagement de voiries, réseaux divers, espaces verts et aires de jeux -secteur les Maréchaux (programme ANRU II)",Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Agglomération Région Compiègne,COLAS FRANCE SAS | BARRIQUAND | LESENS VALLEE DE L'OISE | COMPIEGNE PAYSAGE | HIE PAYSAGE,60,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23823
26_23939,"Réalisation d'un PCRS raster, de données socle de jumeau numérique, de calcul de potentiel solaire et plate-forme d'hébergement",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté d'agglomération du Cotentin,GEOFIT,50,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23939
26_23992,Opération n°334 : Travaux de construction de l'école des arts C1 dans le centre ancien de la Ville de Marignane,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,SOLEAM,TRAVAUX DU MIDI | SAS PROVENCALE DE PEINTTURE | S.P.T.B | SNEF CLIMA PACA | SARL FERRONNERIE CONCEPT | ENTREPRISE A. GIRARD | 2SRI,13,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23992
26_24056,"Fournitures de vêtements de travail et d'équipements de protection individuelle (EPI)
RELANCE LOTS 01 ET 04 APRES DECLARATION SANS SUITE",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Communauté de Communes du Grand Pontarlier,MABEO INDUSTRIES | MABEO INDUSTRIES,25,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24056
26_23998,Fourniture et livraison de corbeilles bi-flux et de sacs adaptés,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Communauté urbaine Grand Paris Seine & Oise,SOCIETE INDUSTRIELLE EQUIPEMENTS URBAINS (SINEU GRAFF),78,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23998
26_23995,Acquisition d'une solution de billetterie pour les services de la Métropole Européenne de Lille,Marchés européens,SERVICES, | 10 | 6,Procédure Négociée,Métropole Européenne de Lille,SICOMORO SERVICIOS INTEGRALES | S.L.,59,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23995
26_24078,3MT-2023-003-Accord cadre multi-attributaire à bons de commande AMO et MOE,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,DIR Nord Ouest,INGEROP CONSEIL ET INGENIERIE | IRIS CONSEIL INGENIERIE | PCM Genie Civil et Ouvrage d'Art - ACOGEC | RAINETTE SAS | INGEROP CONSEIL ET INGENIERIE | IRIS CONSEIL INGENIERIE | PCM Genie Civil et Ouvrage d'Art - ACOGEC | RAINETTE SAS | INGEROP CONSEIL ET INGENIERIE | IRIS CONSEIL INGENIERIE | PCM Genie Civil et Ouvrage d'Art - ACOGEC | RAINETTE SAS,76 | 14 | 27 | 28 | 37 | 41 | 50 | 60 | 61,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24078
26_24444,25N0678 Tunnel de Pagary - Mission Expert relatif au dossier de sécurité,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,METROPOLE NICE COTE d'AZUR,LOMBARDI INGENIERIE SAS,6,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24444
26_24857,Entretien et réparation d'instruments de musique,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Ville de Thionville,GB MUSIQUE | LUTHERIE CONROUX,57,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24857
26_23934,Ville et CCAS de LA MOTTE-SERVOLEX  : marchés d'assurance,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,VILLE DE LA MOTTE-SERVOLEX,GROUPAMA RHONE ALPES AUVERGNE | SMACL ASSURANCES,73,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23934
26_23965,LOCATION D’UN TRACTEUR POUR LE SERVICE DES PLAGES ET DE NACELLES AVEC OU SANS CHAUFFEUR POUR LES BESOINS DE LA COMMUNE DE SANARY-SUR-MER,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Ville de Sanary sur Mer (83),ALCATOR SA | FLS,83,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23965
26_24066,"Prestations de nettoyage des surfaces vitrées en hauteur, des façades et autres opérations acrobatiques, pavoisement et dépavoisement des bâtiments de la Région Provence-Alpes-Côte d'Azur",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Région Provence-Alpes-Côte d'Azur,ALTEO,13,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24066
26_23866,LES MUREAUX - Travaux de construction du centre d'intervention et de secours,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Conseil Départemental des Yvelines,SOC NOUVELLE REGIONALE DU BATIMENT | GREF METAL | JPV BATIMENT | SIGMA | KORKMAZ CARRELAGE | Groupement BONAUD / OUEST REVETEMENTS | ELECTROFLUID | SGEA,78,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23866
26_23944,"Exploitation des installations de chauffage, de production d'eau chaude sanitaire et de traitement de l'eau des bâtiments du SDIS du Var",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Service Départemental d'Incendie et de Secours du Var (SDIS du Var),EIFFAGE ENERGIE SYSTEMES - MEDITERRANEE,83,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23944
26_24021,FOURNITURE D'ELECTRICITE PRODUITE EN AUTOCONSOMMATION COLLECTIVE,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Syndicat départemental d'énergie et d'équipement du Finistère,SAS Pays d'Iroise Energies Solaire,29,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24021
26_24058,Accès et services de fibres optiques noires,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Conseil Départemental du Pas-de-Calais,Serinya Telecom,62,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24058
26_24696,Réalisation du diagnostic territorial d'accès à l'eau potable de la Communauté de Communes Entre Bièvre Et Rhône,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Entre Bièvre et Rhône,SOLIDARITES INTERNATIONAL,38,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24696
26_23874,Relevé Bathymétrique des Bassins et des Infrastructures du Port de Strasbourg et des Ports,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Port autonome de Strasbourg,INGEO,67,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23874
26_23953,Impression de documents de communication,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Tourcoing,NORD IMPRIM | KAIMAN,59 | 62 | 80,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23953
26_23898,FOURNITURE DE CONSOMMABLES D’ATELIERS MECANIQUES POUR LES BESOINS DU DEPARTEMENT DE L’OISE,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Département de l&#039;Oise,FORCH SAS,60,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23898
26_23804,Entretien des équipements maritimes,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Parc national de Port-Cros,Porquerolles Marine Services,83,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23804
26_23869,"Réception, traitement et valorisation des ferrailles provenant des centres de recyclage de Bordeaux Métropole",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Bordeaux Métropole,AFM RECYCLAGE | AFM RECYCLAGE | AFM RECYCLAGE | AFM RECYCLAGE | DECONS OCCITANIE,33,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23869
26_23976,Marché de nettoyage et entretien des bâtiments,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,VILLE DE VERNOUILLET,TEAMEX | MAINTENANCE INDUSTRIE,78,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23976
26_23990,MARCHE D'EXPLOITATION DES INSTALLATIONS THERMIQUES DES BATIMENTS COMMUNAUX DE LA VILLE DE LA MOTTE SERVOLEX,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,VILLE DE LA MOTTE-SERVOLEX,DALKIA,73,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23990
26_24019,Missions d’assistance à maîtrise d’ouvrage (AMO) pour des prestations d’accompagnement au vidage et à la libération des sites parisiens de la Caisse des Dépôts et Consignations,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Caisse des dépots et consignations,Société TETRIS,75,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24019
26_23996,Prestations de conseils juridiques (hors contentieux),Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté urbaine Grand Paris Seine & Oise,AMPLITUDE AVOCATS | SEBAN ET ASSOCIES | PARME Avocats | CLE Avocats Elma Cugny-Larrey,78,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23996
26_24043,PEM 3 - Aménagement des espaces publics du Pôle d'échanges multimodal Talence-Médoquine - Espaces Verts,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Bordeaux Métropole,IDVERDE,33,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24043
26_24055,Prestations funéraires pour les cimetières du Sud et de Préville à Nancy - Relance de procédure-.,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Nancy,FUNERAIRES COLLECTIVITES GENERALES | OGF SERVICES FUNERAIRES,54,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24055
26_24014,FOURNITURE ET INSTALLATION DE PIECES DETACHEES POUR LES EQUIPEMENTS DU CENTRE DE RECYCLAGE - EN 7 LOTS,Marchés européens,FOURNITURES, | 10 | 6,Procédure Négociée,LIMOGES METROPOLE - Communauté urbaine,LIMATECH | LAROCHE & RIBIERE | NEOS | NEOS | NEOS | NEOS | SUD OUEST AIR COMPRIME,87,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24014
26_23888,Accord-cadre mono-attributaire relatif aux Pôles d'Echanges multimodaux- Gares EOLE - Missions de Coordination en matière de Sécurité et de Protection de la Santé,Marchés européens,SERVICES, | 10 | 6,Procédure Restreinte,Communauté urbaine Grand Paris Seine & Oise,BUREAU VERITAS CONSTRUCTION | ESPACE ETUDES,1,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23888
26_23818,AMENAGEMENTS ET ENTRETIEN DES FORETS ET DES SITES NATURELS DEPARTEMENTAUX,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Conseil Départemental Haute-Vienne,SAS VALLADE DELAGE,87,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23818
26_23908,Mise à disposition de bâtiments modulaires (achat et/ou location),Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Département de l'Eure,MARTIN CALAIS | MADERA | MODULOBASE,27,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23908
26_23860,ACCORD-CADRE 2025-2029 RELATIF AUX PRESTATIONS DE RESTAURATION DE PEINTURES POUR LE CENTRE DE CONSERVATION ET DE RESTAURATION DU PATRIMOINE,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,CONSEIL DEPARTEMENTAL DES PYRENEES-ORIENTALES,GROUPEMENT AMOROSO WALDEIS (mandataire) CRPA HELENE GARCIA / CRPA OLIVIER CLERIN / ATELIER MARIE CONNAN | GROUPEMENT AMOROSO WALDEIS (mandataire)/ CRPA HELENE GARCIA / CRPA OLIVIER CLERIN / HAZAEL MASSIEUX / ATELIER MARIE CONNAN | GROUPEMENT ARTS PRÉSERVATION (mandataire) LAETITIA DESVOIS | GROUPEMENT LAETITIA DESVOIS (mandataire)/ ACCRA / CLAIRE IMBOURG ARTS PRÉSERVATION / ATELIER SÉRAPHIN | GROUPEMENT ATELIER HERMANN (mandataire) JOANNA DECHEZLEPRÊTRE | GROUPEMENT ACCRA (mandataire) / GAELLE DI GIACOMO | GROUPEMENT TRUBERT ISALINE (mandataire) ATELIER AD ARTEM | GROUPEMENT TRUBERT ISALINE (mandataire) / VORAVIT ROONTHIVA | atelier lazulum | GROUPEMENT ATELIER LAZULUM (mandataire) / PHILIPPE DUVIEUXBOURG | GROUPEMENT MOTTE CAMILLE (mandataire) LUCILE POURRET,66,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23860
26_23864,Accords-cadres à bons de commande en 2 lots pour l'audit et le contrôle règlementaire des systèmes de ventilation et d'assainissement de l'air des établissements de la Ville de Paris,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Paris - Direction Constructions Publiques et Architecture -Service de l&#039;Energie,EIFFAGE ENERGIE SYSTEMES - CLEVIA IDF | EIFFAGE ENERGIE SYSTEMES - CLEVIA IDF,75 | 77 | 78 | 91 | 92 | 93 | 94 | 95,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23864
26_23878,Location de matériel sans chauffeur pour les services du Département de l'Allier,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,DEPARTEMENT DE L'ALLIER,LOXAM | LOXAM | LOXAM | LOXAM | LOCABTP | LOCABTP | LOCABTP | LOCABTP | B.L.S. 23 | B.L.S 23 | L.T.S | L.T.S | TPI LOCATION | COMPTOIR DE LOCATION | B.L.S 23 | B.L.S 23 | COMPTOIR DE LOCATION | TPI LOCATION | TPI LOCATION | COMPTOIR DE LOCATION | COMPTOIR DE LOCATION,3,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23878
26_23971,"Location de matériels et prestations techniques dans le cadre d'évènements
Matériel scénique et électrique - Engins de manutention et de levage - Sanitaires",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Tourcoing,ALIVE TECHNOLOGY | KILOUTOU,59 | 62 | 80 | 2,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23971
26_24024,RECONSTRUCTION D’UNE MAISON D’ACCUEIL SPECIALISEE « LES PLATANES » A BOULON POUR L’EPSM DE CAEN,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Centre Hospitalier Universitaire de Caen,EIFFAGE ROUTE ILE DE FRANCE | Groupe LB SAS | CHANU HD | MICARD SAS | SMAC (Gpt SMAC/GREENFIELD) | ALU RENNAIS | ASC ROBINE | SCOP LA FRATERNELLE | MENUISERIE JOEL RENAUD | ENTREPRISE DESBONT SARL | ENTREPRISE DESBONT SARL | GILSON SAS | ARJO FRANCE SAS | FOUCHARD SAS | EIFFAGE ENERGIE SYSTÈME NORMANDIE | OTIS | VALLOIS | ALGECO SAS,14,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24024
26_24071,"Fabrication, fourniture, transport et mise en oeuvre de matériaux enrobés chauds et tièdes pour le Département de l'Indre - 3 lots",Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Département de L'Indre,EUROVIA CENTRE LOIRE | EUROVIA CENTRE LOIRE | EUROVIA CENTRE LOIRE,36,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24071
26_23858,CONCESSION DE SERVICE DE MOBILIERS URBAINS PUBLICITAIRES ET NON PUBLICITAIRES,Marchés européens,SERVICES, | 10 | 6,Procédure NC,VALENCE ROMANS MOBILITES,PHILIPPE VEDIAUD PUBLICITE,26,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23858
26_23897,Fournitures de produits de marquages routiers,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Conseil Départemental des Landes,SASU AXIMUM INDUSTRIE | SAS MAESTRIA SIGNALISATION | SASU AXIMUM INDUSTRIE | SOCIETE D'APPLICATION ROUTIERE | SOCIETE D'APPLICATION ROUTIERE,40,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23897
26_23814,"25107 - Location, fourniture, pose, entretien, maintenance et dépose d’abris voyageurs non publicitaires",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté d&#039;Agglomération Paris-Vallée de la Marne,URBANEO - NT,77,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23814
26_23943,RD6 Déviation de la Barque et Liaison entre l'A8 et la RD6 Commune de Fuveau- Voie de désenclavement des Amandiers,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Conseil Départemental 13,EUROVIA PROVENCE ALPES COTE D'AZUR,13,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23943
26_23997,"la maitrise d'oeuvre pour la réalisation de travaux d'infrastructures, d'aménagement et de voirie réseaux divers",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,COMMUNAUTE DE COMMUNES FALAISES DU TALOU,V3D CONCEPT,76,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23997
26_23853,Marché de collecte et transfert-transport des ordures ménagères et assimilées et distribution de bacs sur le territoire de la CdCHS,Marchés européens,SERVICES, | 10 | 6,Procédure Dialogue compétitif,Communauté des Communes de la Haute Saintonge,SUEZ RV Sud Ouest,17,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-23853
26_24069,"Fournitures scolaires et pédagogiques pour les écoles primaires, les accueils de loisirs, les services périscolaires et les établissements Petites enfance de la ville de Nancy-.",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Ville de Nancy,PAPETERIES PICHON,54,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24069
26_24081,Fourniture et livraison de plateaux de self allégés pour les collèges et les besoins du Département du Finistère,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Département du Finistère,EQUIPEMENT CHR 29 - ECOTEL29,29,2026-03-10,https://www.boamp.fr/pages/avis/?q=idweb:26-24081
26_24120,Mission d'assistance à maîtrise d'ouvrage pour la restructuration de l'ancienne Gendarmerie de LOMBEZ.,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Commune de Lombez (32),CRESCENDO CONSEIL SO,32,2026-03-09,https://www.boamp.fr/pages/avis/?q=idweb:26-24120
26_24001,Animation maquillage manifestation Chasse aux oeufs 2026 dans les sites et musées du Département de la Seine Maritime,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Département de la Seine-Maritime,EMELINE LE GOFF,76,2026-03-09,https://www.boamp.fr/pages/avis/?q=idweb:26-24001
26_24244,Assistance en vue d'établir le Système de Gestion de la Sécurité de la Régie du tramway du Mont-Blanc,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Département de la Haute-Savoie,SARL TIM INGENIERIE,74,2026-03-09,https://www.boamp.fr/pages/avis/?q=idweb:26-24244
26_24168,Maîtrise d'oeuvre pour la construction du nouveau centre médico-social du Bugue,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Département de la Dordogne,MARTY ARCHITECTES ET ASSOCIES,24,2026-03-09,https://www.boamp.fr/pages/avis/?q=idweb:26-24168
26_23331,"ACCORD CADRE POUR LES FOURNITURES D'ATELIER, LA QUINCAILLERIE ET L'OUTILLAGE POUR LES SERVICES DU GRAND NARBONNE",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Communauté d'agglomération du Grand Narbonne,DSC CEDEO | FOUSSIER | LA MERIDIONALE DES BOIS ET MATERIAUX POINT P | LEGALLAIS | UNION MATERIAUX,11,2026-03-08,https://www.boamp.fr/pages/avis/?q=idweb:26-23331
26_23220,Exploitation Quai de Transfert et ISDND - EcoCentre La Tuilerie (02210 Grisolles)-.,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Collectivité,VALNOR,2,2026-03-08,https://www.boamp.fr/pages/avis/?q=idweb:26-23220
26_23248,Fourniture et livraison de repas en liaison froide pour les écoles et le centre de loisirs de la ville de Roquevaire,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Mairie de Roquevaire,GARIG,13,2026-03-08,https://www.boamp.fr/pages/avis/?q=idweb:26-23248
26_23411,Marché global sectoriel de conception réalisation pour la restructuration et l'extension des bâtiments médico-chirurgical (BMC) et de gériatrie - soins palliatifs du Centre hospitalier de Haguenau,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,HUS-Etablissement support du GHT 10,URBAN DUMEZ,67,2026-03-08,https://www.boamp.fr/pages/avis/?q=idweb:26-23411
26_23420,Maîtrise d'oeuvre pour la réfection du pont de Grésy-sur-Isère,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Département de la Savoie,DIADES,73,2026-03-08,https://www.boamp.fr/pages/avis/?q=idweb:26-23420
26_23374,25-CP04-107_et_108-AC - Mise en propreté des abords du site principal du Centre National d’Art et de Culture Georges Pompidou et des bâtiments annexes (CNAC-GP) (2 lots) - Vague 1 : lot 1,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,CENTRE POMPIDOU,ENTREPRISE GUY CHALLANCIN,75,2026-03-08,https://www.boamp.fr/pages/avis/?q=idweb:26-23374
